"date","npp","photo","ar","lai","f5","evapm","cleaf","cwood","croot","csap","cheart","csto","ctotal","wue","ls","frequency","sim_year"
1991,0.752033741767311,1.42942801635199,0.695287470553987,5.94337689558211,0.480256085725807,1.37755431967122,0.205608392896776,38.4496984004898,0.26849574115368,3.28641661075037,35.1632817897395,7.38236072558925,46.3061632601296,0.00724903666117489,58,"2y",12
1992,0.612250121208401,1.25264467750091,0.648461428861776,5.61578369837206,0.422764963030153,1.29602051617299,0.196316131458904,31.7827975645127,0.255098303010547,3.01556173078889,28.7672358337238,5.26881433822733,37.5030263372095,0.00716340219252876,58,"2y",13
1993,0.683214579474894,1.33995977848162,0.670948509037641,5.82565889726931,0.450234565963012,1.31772198637618,0.201663587818021,34.8893760965959,0.262844352485509,3.17941909367091,31.709957002925,6.25436475539115,41.6082487922906,0.00760380524865716,58,"2y",14
1994,0.605596811816005,1.23876993685915,0.645265748287482,5.71454143507955,0.414304597780476,1.25846407209961,0.199391450567504,32.4567301253532,0.259575090517106,3.0025038441242,29.454226281229,5.20658235464347,38.1222790210813,0.00854292952227326,56.8493150684931,"2y",15
1995,0.514034864768939,1.11495479404353,0.606939764797302,5.46908886623039,0.372996716626879,1.14826389177846,0.193118879398496,31.6770305335782,0.250661471772158,2.70190608418804,28.9751244493901,3.83851912362222,35.959330008371,0.0089059549189274,45,"2y",16
1996,0.674027645124274,1.31964650475446,0.657350378730215,6.00373224287285,0.435540496511917,1.12343263200707,0.206103827720781,29.1099305837414,0.268297599236268,2.9855948946334,26.124335689108,6.19765954564998,35.7819915563484,0.0108997567178496,44,"2y",17
1997,0.500337883384641,1.08412328043129,0.593251947418082,5.60160488175072,0.359309839128002,0.982762313396573,0.191631042850797,28.4293635229807,0.249080461144495,2.58402025188385,25.8453432710968,3.93487586868845,32.8049508956644,0.0109727255940788,40.4520547945205,"2y",18
1998,0.37430827631414,0.874114779109778,0.504665929927105,5.18569987610488,0.28706014449691,0.585813178890936,0.172631414274117,27.0641741201,0.223894547664208,2.14220766126692,24.9219664588331,2.43039086265965,29.891090944698,0.019294646317547,10.7041095890411,"2y",19
1999,0.918037654298186,1.56079098687638,0.664077220842419,6.35334816297992,0.507820247222194,0.44111618584783,0.211989439959267,30.346772130392,0.27723345986243,3.01175816931855,27.3350139610734,9.84847119900531,40.684466229219,0.0341639008858701,6,"2y",20
2000,1.09892562998012,1.82807145630477,0.766604823063479,7.0976523793649,0.583716832713363,0.489638345383859,0.237956738300717,38.1067363372377,0.312853116175223,3.49952727910314,34.6072090581346,12.5166560053632,51.1742021970769,0.0303144252315157,6,"2y",21
2001,0.905727720534924,1.59209907096903,0.713990319806111,6.52281775165205,0.513500536417281,0.475321296630031,0.218915561500656,38.865800849624,0.286983756561375,3.25185078011919,35.6139500695048,10.0082409534774,49.3799411211635,0.0272003702129322,6,"2y",22
2002,0.747154151785943,1.40301331035635,0.67199535630167,6.19174219557869,0.452163273047604,0.394445568674799,0.206701939955022,33.5243975328501,0.269624247133435,3.04902871992757,30.4753688129225,7.64166549445741,41.642389214396,0.0287997264956839,6,"2y",23
2003,0.587533314689916,1.19286178201505,0.610253802444144,5.82719244330602,0.390255628196208,0.329507594006974,0.190299144375749,31.120920788869,0.246870158464903,2.74577416454971,28.3751466243193,5.39522603848089,36.9533161301906,0.0319578276166021,6,"2y",24
2004,0.388537914311414,0.942837265586827,0.558059246230135,5.69269088786915,0.303109830678723,0.288889493071426,0.181364930766486,26.5290009967427,0.23508108157429,2.45964994956916,24.0693510471735,2.37950752391325,29.3249545329967,0.0273215208207603,5.23224043715847,"2y",25
2005,0.374243181447395,0.915068401042102,0.543146917348269,5.56809860499439,0.294089514971329,0.203067586857722,0.18119599413576,20.8520534561804,0.234654798104458,2.32630243688696,18.5257510192934,2.07581607338007,23.3437203218007,0.0334058976377728,2.09041095890411,"2y",26
2006,0.274760085903318,0.701572376855146,0.430502547120687,4.50560110264389,0.228832540592672,0.181839936998718,0.144901627220987,20.2644260596131,0.18781814149318,1.88323507186682,18.3811909877463,1.36766959839389,21.9648154267211,0.0274239557049888,1.68493150684932,"2y",27
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",28
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",29
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",30
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",31
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",32
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",33
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",34
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",35
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",36
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2y",37
1979,1.72872455798218,2.52286353728405,0.849604976298544,7.41347708533436,0.882151726751225,1.74118769286678,0.255799265124896,33.4429170316872,0.33851458850545,3.86429767278657,29.5786193589006,22.8480883375083,56.8853192228258,0.00666891063451409,58,"4y",0
1980,1.72369355867192,2.52158114084866,0.855460790181625,7.38070541179947,0.878959467423558,1.72671601374787,0.257849685080034,34.8380602818234,0.341399062170433,3.89015962001454,30.9479006618088,22.8541528199436,58.2914618490175,0.00653033095757828,58,"4y",1
1981,1.75027683583561,2.540359778585,0.84534256847729,7.4219229977955,0.881704841020424,1.71635572349146,0.256769821046474,33.9295525631294,0.3397535698282,3.85406523362661,30.0754873295028,23.3753924871645,57.9014684411685,0.00669426630146891,58,"4y",2
1982,1.71506449456865,2.52555299499275,0.86844609636527,7.54225173368284,0.872982743059997,1.70061470841179,0.260909826813783,34.665204758309,0.345493150326897,3.96792625768688,30.6972785006221,22.302309189149,57.5739169245986,0.00697371597355133,58,"4y",3
1983,1.72597369334398,2.51592534866285,0.845553180826592,7.35135293463808,0.873236345759305,1.74334553825362,0.254869694364716,34.4571281978536,0.337312157840317,3.8460579349946,30.611070262859,22.9697381777807,58.0190482278394,0.00636013377850171,58,"4y",4
1984,1.77645680133248,2.57174317600581,0.850990515241875,7.51074731593403,0.884012315249076,1.64342406555934,0.260947450921626,32.8655541044979,0.345295703112602,3.8870879347252,28.9784661697727,23.6545541533081,57.1263514118402,0.00801907602527385,58,"4y",5
1985,1.77612989390683,2.57605220868345,0.855826347428964,7.56215384220434,0.883508510033046,1.65900005674864,0.261234301896145,33.1310086229956,0.345734560007907,3.90090363948127,29.2301049835144,23.4910696975254,57.2290471824251,0.00841539252957111,58,"4y",6
1986,1.78319402757002,2.57843574853469,0.851342635957656,7.48630861871023,0.886770047681162,1.65348370601389,0.25991629009045,33.1824650079209,0.343997778850237,3.88337698960033,29.2990880183205,23.8577239910181,57.6441030678797,0.00892392634431432,58,"4y",7
1987,1.70207638080871,2.54307829122028,0.903224447495443,7.61932589850887,0.870177620112148,1.69969749176567,0.264255607788738,35.8379070694948,0.350381167368153,4.07321916034891,31.7646879091459,22.1602516285373,58.612795473189,0.00812420069648667,58,"4y",8
1988,1.73354765365949,2.53059785009281,0.853452747441761,7.29868442712664,0.863958238217768,1.69950024386853,0.25562807166033,36.4715556846355,0.338330100684052,3.88845197800433,32.5831037066312,22.9002436619688,59.9657575189487,0.00807414194965285,58,"4y",9
1989,1.78260967992496,2.56727583454884,0.83860286993983,7.32600189349743,0.877122398100963,1.66417828395424,0.256664369276219,34.2752533353719,0.33940454363712,3.82801165734758,30.4472416780243,24.0639381036862,58.9352603519714,0.00868076223214328,58,"4y",10
1990,1.68274893075836,2.51620372945278,0.897050552611855,7.62134846378558,0.849172940912092,1.68944848801657,0.263348399265141,36.9380541398662,0.349257866308785,4.09386666335037,32.8441874765159,21.7596315563585,59.3102919617986,0.00712276527161593,58,"4y",11
